1418.800000,0.019206,0.015630,1.228857
1418.801172,0.019177,0.015632,1.226766
1418.802344,0.019147,0.015619,1.225884
1418.803516,0.019093,0.015569,1.226339
1418.804688,0.019033,0.015534,1.225234
1418.805859,0.018988,0.015505,1.224652
1418.807031,0.018955,0.015462,1.225906
1418.808203,0.018943,0.015451,1.226004
1418.809375,0.018921,0.015414,1.227483
1418.810547,0.018961,0.015350,1.235245
1418.811719,0.018976,0.015320,1.238643
1418.812891,0.018897,0.015308,1.234468
1418.814062,0.018792,0.015279,1.229914
1418.815234,0.018759,0.015242,1.230758
1418.816406,0.018822,0.015213,1.237271
1418.817578,0.018788,0.015180,1.237660
1418.818750,0.018709,0.015172,1.233078
1418.819922,0.018693,0.015143,1.234462
1418.821094,0.018659,0.015112,1.234725
1418.822266,0.018620,0.015110,1.232315
1418.823437,0.018619,0.015085,1.234252
1418.824609,0.018611,0.015057,1.236071
1418.825781,0.018573,0.015026,1.236057
1418.826953,0.018586,0.014983,1.240409
1418.828125,0.018582,0.014963,1.241827
1418.829297,0.018591,0.014976,1.241369
1418.830469,0.018589,0.014971,1.241698
1418.831641,0.018563,0.014942,1.242358
1418.832813,0.018513,0.014916,1.241172
1418.833984,0.018509,0.014909,1.241434
1418.835156,0.018553,0.014894,1.245684
1418.836328,0.018489,0.014868,1.243555
1418.837500,0.018376,0.014865,1.236180
1418.838672,0.018385,0.014860,1.237271
1418.839844,0.018377,0.014824,1.239680
1418.841016,0.018332,0.014816,1.237258
1418.842187,0.018380,0.014830,1.239357
1418.843359,0.018421,0.014813,1.243519
1418.844531,0.018400,0.014814,1.242080
1418.845703,0.018343,0.014816,1.238062
1418.846875,0.018362,0.014780,1.242415
1418.848047,0.018355,0.014769,1.242859
1418.849219,0.018351,0.014764,1.243002
1418.850391,0.018383,0.014761,1.245402
1418.851562,0.018412,0.014790,1.244847
1418.852734,0.018452,0.014809,1.245965
1418.853906,0.018434,0.014804,1.245165
1418.855078,0.018376,0.014801,1.241540
1418.856250,0.018425,0.014815,1.243692
1418.857422,0.018462,0.014815,1.246168
1418.858594,0.018427,0.014817,1.243636
1418.859766,0.018481,0.014832,1.246049
1418.860937,0.018542,0.014842,1.249310
1418.862109,0.018548,0.014865,1.247781
1418.863281,0.018535,0.014931,1.241366
1418.864453,0.018573,0.014955,1.241940
1418.865625,0.018596,0.014927,1.245770
1418.866797,0.018589,0.014930,1.245050
1418.867969,0.018634,0.014996,1.242572
1418.869141,0.018673,0.015039,1.241636
1418.870312,0.018691,0.015032,1.243456
1418.871484,0.018741,0.015060,1.244387
1418.872656,0.018815,0.015107,1.245440
1418.873828,0.018880,0.015128,1.247981
1418.875000,0.018916,0.015144,1.249054
1418.876172,0.018961,0.015173,1.249682
1418.877344,0.018967,0.015209,1.247091
1418.878516,0.018958,0.015254,1.242804
1418.879688,0.018983,0.015280,1.242404
1418.880859,0.019047,0.015302,1.244750
1418.882031,0.019152,0.015330,1.249325
1418.883203,0.019173,0.015381,1.246561
1418.884375,0.019208,0.015426,1.245184
1418.885547,0.019335,0.015475,1.249380
1418.886719,0.019374,0.015540,1.246712
1418.887891,0.019402,0.015587,1.244693
1418.889062,0.019459,0.015631,1.244917
1418.890234,0.019495,0.015684,1.242973
1418.891406,0.019590,0.015728,1.245502
1418.892578,0.019725,0.015786,1.249536
1418.893750,0.019810,0.015865,1.248651
1418.894922,0.019900,0.015942,1.248269
1418.896094,0.019968,0.015972,1.250197
1418.897266,0.019984,0.016018,1.247594
1418.898438,0.020013,0.016094,1.243467
1418.899609,0.020125,0.016175,1.244181
1418.900781,0.020201,0.016241,1.243856
1418.901953,0.020241,0.016291,1.242478
1418.903125,0.020327,0.016369,1.241807
1418.904297,0.020462,0.016467,1.242667
1418.905469,0.020552,0.016550,1.241822
1418.906641,0.020590,0.016611,1.239546
1418.907812,0.020673,0.016671,1.240053
1418.908984,0.020770,0.016735,1.241134
1418.910156,0.020826,0.016782,1.240979
1418.911328,0.020972,0.016854,1.244346
1418.912500,0.021087,0.016954,1.243799
1418.913672,0.021159,0.017038,1.241892
1418.914844,0.021239,0.017095,1.242473
1418.916016,0.021369,0.017170,1.244513
1418.917187,0.021541,0.017257,1.248265
1418.918359,0.021591,0.017326,1.246168
1418.919531,0.021669,0.017418,1.244101
1418.920703,0.021812,0.017514,1.245385
1418.921875,0.021966,0.017607,1.247567
1418.923047,0.022049,0.017698,1.245864
1418.924219,0.022055,0.017755,1.242152
1418.925391,0.022103,0.017871,1.236798
1418.926563,0.022208,0.017987,1.234710
1418.927734,0.022410,0.018071,1.240097
1418.928906,0.022564,0.018148,1.243377
1418.930078,0.022572,0.018206,1.239833
1418.931250,0.022692,0.018290,1.240706
1418.932422,0.022933,0.018406,1.245928
1418.933594,0.023094,0.018489,1.249078
1418.934766,0.023208,0.018576,1.249366
1418.935937,0.023299,0.018675,1.247640
1418.937109,0.023449,0.018746,1.250841
1418.938281,0.023576,0.018855,1.250422
1418.939453,0.023684,0.018985,1.247471
1418.940625,0.023823,0.019097,1.247486
1418.941797,0.023963,0.019189,1.248737
1418.942969,0.024062,0.019278,1.248197
1418.944141,0.024234,0.019361,1.251692
1418.945312,0.024414,0.019464,1.254308
1418.946484,0.024541,0.019598,1.252209
1418.947656,0.024573,0.019710,1.246722
1418.948828,0.024722,0.019796,1.248845
1418.950000,0.024949,0.019920,1.252417
1418.951172,0.025050,0.020026,1.250883
1418.952344,0.025117,0.020121,1.248316
1418.953516,0.025179,0.020240,1.244037
1418.954687,0.025387,0.020353,1.247354
1418.955859,0.025649,0.020444,1.254634
1418.957031,0.025674,0.020570,1.248090
1418.958203,0.025682,0.020684,1.241633
1418.959375,0.025899,0.020746,1.248397
1418.960547,0.026151,0.020838,1.254970
1418.961719,0.026307,0.020969,1.254552
1418.962891,0.026453,0.021101,1.253627
1418.964062,0.026529,0.021174,1.252874
1418.965234,0.026577,0.021273,1.249313
1418.966406,0.026760,0.021417,1.249443
1418.967578,0.027058,0.021515,1.257638
1418.968750,0.027191,0.021647,1.256097
1418.969922,0.027268,0.021760,1.253103
1418.971094,0.027388,0.021847,1.253618
1418.972266,0.027454,0.021979,1.249091
1418.973438,0.027691,0.022114,1.252176
1418.974609,0.027956,0.022213,1.258566
1418.975781,0.027977,0.022301,1.254515
1418.976953,0.028028,0.022388,1.251937
1418.978125,0.028170,0.022512,1.251336
1418.979297,0.028374,0.022640,1.253267
1418.980469,0.028599,0.022776,1.255698
1418.981641,0.028803,0.022913,1.257049
1418.982812,0.028879,0.023006,1.255250
1418.983984,0.028850,0.023090,1.249506
1418.985156,0.029085,0.023205,1.253405
1418.986328,0.029416,0.023305,1.262261
1418.987500,0.029597,0.023422,1.263638
1418.988672,0.029637,0.023565,1.257675
1418.989844,0.029628,0.023671,1.251702
1418.991016,0.029822,0.023785,1.253830
1418.992188,0.030054,0.023914,1.256748
1418.993359,0.030206,0.024032,1.256918
1418.994531,0.030400,0.024106,1.261096
1418.995703,0.030584,0.024194,1.264127
1418.996875,0.030645,0.024296,1.261282
1418.998047,0.030734,0.024408,1.259177
1418.999219,0.030865,0.024526,1.258440
1419.000391,0.030998,0.024670,1.256484
1419.001562,0.031229,0.024835,1.257466
1419.002734,0.031466,0.024962,1.260545
1419.003906,0.031595,0.025052,1.261145
1419.005078,0.031753,0.025146,1.262757
1419.006250,0.031976,0.025248,1.266480
1419.007422,0.032072,0.025387,1.263316
1419.008594,0.032099,0.025507,1.258461
1419.009766,0.032225,0.025618,1.257938
1419.010937,0.032390,0.025733,1.258706
1419.012109,0.032535,0.025863,1.257951
1419.013281,0.032789,0.025967,1.262715
1419.014453,0.033042,0.026032,1.269275
1419.015625,0.033164,0.026139,1.268750
1419.016797,0.033264,0.026323,1.263681
1419.017969,0.033360,0.026509,1.258430
1419.019141,0.033514,0.026602,1.259838
1419.020313,0.033671,0.026663,1.262815
1419.021484,0.033835,0.026793,1.262836
1419.022656,0.033978,0.026945,1.261001
1419.023828,0.034150,0.027074,1.261385
1419.025000,0.034339,0.027153,1.264673
1419.026172,0.034412,0.027271,1.261835
1419.027344,0.034564,0.027433,1.259965
1419.028516,0.034674,0.027539,1.259056
1419.029687,0.034727,0.027597,1.258337
1419.030859,0.035007,0.027687,1.264392
1419.032031,0.035215,0.027781,1.267573
1419.033203,0.035386,0.027879,1.269288
1419.034375,0.035557,0.028017,1.269121
1419.035547,0.035609,0.028166,1.264256
1419.036719,0.035731,0.028253,1.264691
1419.037891,0.035885,0.028334,1.266536
1419.039062,0.036065,0.028473,1.266614
1419.040234,0.036148,0.028595,1.264123
1419.041406,0.036295,0.028713,1.264038
1419.042578,0.036520,0.028829,1.266771
1419.043750,0.036787,0.028935,1.271352
1419.044922,0.037033,0.029068,1.274037
1419.046094,0.037061,0.029195,1.269418
1419.047266,0.037063,0.029292,1.265298
1419.048437,0.037154,0.029389,1.264203
1419.049609,0.037293,0.029504,1.263997
1419.050781,0.037558,0.029614,1.268228
1419.051953,0.037770,0.029756,1.269348
1419.053125,0.037857,0.029902,1.266049
1419.054297,0.038013,0.029957,1.268906
1419.055469,0.038150,0.030014,1.271090
1419.056641,0.038224,0.030134,1.268459
1419.057812,0.038362,0.030274,1.267154
1419.058984,0.038493,0.030378,1.267151
1419.060156,0.038702,0.030500,1.268914
1419.061328,0.038781,0.030588,1.267847
1419.062500,0.038849,0.030647,1.267638
1419.063672,0.039067,0.030773,1.269520
1419.064844,0.039201,0.030906,1.268421
1419.066016,0.039213,0.030968,1.266243
1419.067188,0.039355,0.031026,1.268478
1419.068359,0.039701,0.031116,1.275891
1419.069531,0.039892,0.031181,1.279345
1419.070703,0.040003,0.031296,1.278220
1419.071875,0.040257,0.031501,1.277960
1419.073047,0.040427,0.031645,1.277495
1419.074219,0.040521,0.031739,1.276685
1419.075391,0.040651,0.031815,1.277737
1419.076562,0.040701,0.031941,1.274244
1419.077734,0.040743,0.032054,1.271106
1419.078906,0.040780,0.032138,1.268893
1419.080078,0.040788,0.032225,1.265743
1419.081250,0.040983,0.032374,1.265926
1419.082422,0.041243,0.032488,1.269495
1419.083594,0.041462,0.032537,1.274324
1419.084766,0.041651,0.032687,1.274263
1419.085938,0.041663,0.032806,1.269993
1419.087109,0.041741,0.032882,1.269415
1419.088281,0.042071,0.032923,1.277837
1419.089453,0.042191,0.032985,1.279107
1419.090625,0.042088,0.033139,1.270019
1419.091797,0.042159,0.033298,1.266108
1419.092969,0.042446,0.033405,1.270668
1419.094141,0.042715,0.033478,1.275940
1419.095312,0.042858,0.033549,1.277477
1419.096484,0.042936,0.033645,1.276146
1419.097656,0.043045,0.033769,1.274679
1419.098828,0.043217,0.033832,1.277376
1419.100000,0.043307,0.033867,1.278726
1419.101172,0.043361,0.033982,1.275978
1419.102344,0.043552,0.034108,1.276873
1419.103516,0.043659,0.034195,1.276762
1419.104687,0.043662,0.034313,1.272455
1419.105859,0.043805,0.034429,1.272342
1419.107031,0.044115,0.034560,1.276481
1419.108203,0.044340,0.034670,1.278908
1419.109375,0.044427,0.034784,1.277209
1419.110547,0.044479,0.034914,1.273967
1419.111719,0.044675,0.034994,1.276649
1419.112891,0.044715,0.035074,1.274854
1419.114063,0.044597,0.035104,1.270436
1419.115234,0.044669,0.035082,1.273272
1419.116406,0.044780,0.035156,1.273749
1419.117578,0.044897,0.035282,1.272505
1419.118750,0.045065,0.035393,1.273262
1419.119922,0.045318,0.035482,1.277183
1419.121094,0.045558,0.035565,1.281001
1419.122266,0.045549,0.035686,1.276377
1419.123437,0.045493,0.035794,1.270969
1419.124609,0.045661,0.035857,1.273410
1419.125781,0.045810,0.035910,1.275671
1419.126953,0.045965,0.035994,1.277017
1419.128125,0.046064,0.036041,1.278121
1419.129297,0.046197,0.036126,1.278772
1419.130469,0.046293,0.036266,1.276481
1419.131641,0.046378,0.036332,1.276529
1419.132812,0.046506,0.036401,1.277601
1419.133984,0.046629,0.036478,1.278273
1419.135156,0.046753,0.036535,1.279697
1419.136328,0.046774,0.036616,1.277405
1419.137500,0.046965,0.036664,1.280968
1419.138672,0.047106,0.036763,1.281327
1419.139844,0.047091,0.036850,1.277928
1419.141016,0.047244,0.036901,1.280286
1419.142187,0.047378,0.036979,1.281219
1419.143359,0.047384,0.037099,1.277225
1419.144531,0.047392,0.037196,1.274109
1419.145703,0.047579,0.037333,1.274444
1419.146875,0.047783,0.037432,1.276539
1419.148047,0.047843,0.037465,1.276998
1419.149219,0.047962,0.037478,1.279753
1419.150391,0.048109,0.037538,1.281615
1419.151562,0.048229,0.037617,1.282113
1419.152734,0.048193,0.037723,1.277552
1419.153906,0.048247,0.037819,1.275739
1419.155078,0.048357,0.037820,1.278636
1419.156250,0.048344,0.037870,1.276573
1419.157422,0.048450,0.037936,1.277137
1419.158594,0.048656,0.037972,1.281365
1419.159766,0.048630,0.038105,1.276201
1419.160938,0.048637,0.038262,1.271156
1419.162109,0.048751,0.038283,1.273430
1419.163281,0.048876,0.038276,1.276929
1419.164453,0.048896,0.038348,1.275073
1419.165625,0.049074,0.038460,1.275986
1419.166797,0.049152,0.038479,1.277376
1419.167969,0.049193,0.038563,1.275634
1419.169141,0.049225,0.038595,1.275440
1419.170312,0.049321,0.038621,1.277050
1419.171484,0.049568,0.038682,1.281425
1419.172656,0.049698,0.038722,1.283467
1419.173828,0.049824,0.038805,1.283954
1419.175000,0.049915,0.038888,1.283561
1419.176172,0.049958,0.038973,1.281847
1419.177344,0.050042,0.039022,1.282425
1419.178516,0.050202,0.039174,1.281517
1419.179688,0.050275,0.039261,1.280553
1419.180859,0.050280,0.039308,1.279106
1419.182031,0.050321,0.039320,1.279779
1419.183203,0.050413,0.039356,1.280941
1419.184375,0.050465,0.039434,1.279752
1419.185547,0.050470,0.039497,1.277817
1419.186719,0.050589,0.039519,1.280124
1419.187891,0.050660,0.039588,1.279687
1419.189062,0.050647,0.039625,1.278141
1419.190234,0.050583,0.039662,1.275361
1419.191406,0.050597,0.039712,1.274100
1419.192578,0.050687,0.039797,1.273640
1419.193750,0.050766,0.039826,1.274698
1419.194922,0.050799,0.039821,1.275681
1419.196094,0.051003,0.039897,1.278347
1419.197266,0.051276,0.040012,1.281515
1419.198437,0.051312,0.040039,1.281547
1419.199609,0.051339,0.040059,1.281605
1419.200781,0.051357,0.040109,1.280437
1419.201953,0.051377,0.040138,1.280006
1419.203125,0.051516,0.040133,1.283633
1419.204297,0.051573,0.040164,1.284060
